provider,voice_id,model,is_child_friendly,execution_time,cost_usd,audio_file_path,file_size_bytes,duration_estimate_sec,quality_score,generation_error,story_hash,story_source_model,story_source_image,story_word_count,character_count,timestamp
elevenlabs,TX3LPaxmHKxFdv7VOQHJ,eleven_flash_v2_5,True,0.907,0.0,,0,0,0,True,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-US-Neural2-H,Neural2,True,3.3,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-US-Neural2-H.wav,3504436,109.51,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-US-Neural2-F,Neural2,True,3.612,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-US-Neural2-F.wav,3893634,121.68,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-US-Neural2-J,Neural2,False,3.255,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-US-Neural2-J.wav,3725814,116.43,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-US-Neural2-G,Neural2,True,3.091,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-US-Neural2-G.wav,3629198,113.41,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-US-Neural2-I,Neural2,True,2.846,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-US-Neural2-I.wav,3577168,111.79,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-GB-Neural2-A,Neural2,False,3.047,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-GB-Neural2-A.wav,3739542,116.86,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-GB-Neural2-B,Neural2,False,3.051,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-GB-Neural2-B.wav,3612626,112.89,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-GB-Neural2-C,Neural2,True,3.38,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-GB-Neural2-C.wav,4089366,127.79,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-GB-Neural2-D,Neural2,False,3.203,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-GB-Neural2-D.wav,4110972,128.47,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-AU-Neural2-A,Neural2,True,2.793,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-AU-Neural2-A.wav,3899536,121.86,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-AU-Neural2-B,Neural2,False,2.822,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-AU-Neural2-B.wav,3331962,104.12,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-AU-Neural2-C,Neural2,True,3.073,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-AU-Neural2-C.wav,3609454,112.8,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
google,en-AU-Neural2-D,Neural2,False,3.481,0.02128,../results/tts_analysis/audio_files/story_fca6a068_google_en-AU-Neural2-D.wav,3258146,101.82,13.5,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,alloy,tts-1,False,20.737,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_alloy.wav,3954644,123.58,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,echo,tts-1,False,17.029,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_echo.wav,3946844,123.34,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,fable,tts-1,True,8.608,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_fable.wav,3958844,123.71,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,onyx,tts-1,False,13.882,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_onyx.wav,3928244,122.76,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,nova,tts-1,True,8.801,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_nova.wav,3943244,123.23,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
openai,shimmer,tts-1,True,25.382,0.01995,../results/tts_analysis/audio_files/story_fca6a068_openai_shimmer.wav,3955844,123.62,12.75,False,fca6a068,custom_test_story,robot_and_butterfly_workshop,210,1330,20250613_141157
